VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2019-11-01 00:58:27,2019-11-01 01:08:53,1,1.42,1,N,170,137,1,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,2019-11-01 00:49:41,2019-11-01 01:02:31,1,1.60,1,N,148,158,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
2,2019-11-01 00:06:44,2019-11-01 00:14:29,3,1.27,1,N,107,164,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5
2,2019-11-01 00:23:30,2019-11-01 00:35:28,4,1.62,1,N,113,148,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2019-11-01 00:15:47,2019-11-01 00:32:34,2,2.58,1,N,234,209,1,12.5,0.5,0.5,4,0,0.3,20.3,2.5
2,2019-11-01 00:57:16,2019-11-01 01:13:24,2,2.52,1,N,113,246,1,12.5,0.5,0.5,1.7,0,0.3,18,2.5
1,2019-11-01 00:02:40,2019-11-01 00:08:37,2,.60,1,N,148,144,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,2019-11-01 00:15:44,2019-11-01 00:32:03,1,3.20,1,N,211,246,1,13.5,3,0.5,1,0,0.3,18.3,2.5
1,2019-11-01 00:35:08,2019-11-01 00:57:39,1,3.90,1,N,50,79,1,16.5,3,0.5,0,0,0.3,20.3,2.5
1,2019-11-01 00:50:31,2019-11-01 01:08:21,3,4.10,1,N,148,234,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5
2,2019-11-01 00:22:24,2019-11-01 00:36:43,1,5.93,1,N,231,137,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5
2,2019-11-01 00:58:33,2019-11-01 01:09:06,2,1.56,1,N,161,68,1,9,0.5,0.5,3.2,0,0.3,16,2.5
2,2019-11-01 00:25:11,2019-11-01 00:37:36,1,2.37,1,N,236,236,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2019-11-01 00:16:21,2019-11-01 00:35:25,2,2.04,1,N,90,148,2,13,0.5,0.5,0,0,0.3,16.8,2.5
1,2019-11-01 00:03:37,2019-11-01 00:09:03,1,.80,1,N,144,148,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2019-11-01 00:12:58,2019-11-01 00:25:29,1,1.70,1,N,148,170,1,9.5,3,0.5,2.5,0,0.3,15.8,2.5
1,2019-11-01 00:34:24,2019-11-01 00:41:26,1,1.10,1,N,113,231,1,6.5,3,0.5,1.5,0,0.3,11.8,2.5
1,2019-11-01 00:46:22,2019-11-01 00:56:24,1,1.10,1,N,211,79,2,8,3,0.5,0,0,0.3,11.8,2.5
2,2019-11-01 00:04:45,2019-11-01 00:10:19,1,1.03,1,N,151,43,1,6,0.5,0.5,1.46,0,0.3,8.76,0
2,2019-11-01 00:34:38,2019-11-01 00:40:27,1,1.72,1,N,48,239,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:58:40,2019-11-01 01:01:12,2,.42,1,N,48,246,1,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2019-11-01 00:46:38,2019-11-01 01:00:38,2,2.94,1,N,148,68,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
1,2019-11-01 00:06:19,2019-11-01 00:19:08,1,1.50,1,N,68,230,1,10,3,0.5,2.75,0,0.3,16.55,2.5
2,2019-11-01 00:19:13,2019-11-01 00:24:37,2,1.22,1,N,48,246,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2019-11-01 00:32:47,2019-11-01 00:46:37,2,2.84,1,N,186,141,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,2019-11-01 00:08:02,2019-11-01 00:24:46,1,3.30,1,N,231,233,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,2019-11-01 00:28:13,2019-11-01 00:56:00,1,12.45,1,N,170,14,1,36.5,0.5,0.5,8.06,0,0.3,48.36,2.5
1,2019-11-01 00:59:39,2019-11-01 01:21:22,1,5.30,1,N,144,236,1,19,3,0.5,6.8,0,0.3,29.6,2.5
2,2019-11-01 00:03:34,2019-11-01 00:10:27,1,1.20,1,N,237,142,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:26:18,2019-11-01 00:37:52,1,1.31,1,N,234,246,1,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,2019-11-01 00:57:43,2019-11-01 01:12:07,1,2.96,1,N,79,162,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,2019-11-01 00:01:26,2019-11-01 00:32:11,2,4.99,1,N,148,142,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5
2,2019-11-01 00:48:49,2019-11-01 01:08:04,1,3.53,1,N,230,79,1,15,0.5,0.5,1.88,0,0.3,20.68,2.5
1,2019-11-01 00:02:23,2019-11-01 00:09:59,2,1.00,1,N,211,79,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,2019-11-01 00:18:47,2019-11-01 00:25:37,3,1.30,1,N,107,79,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,2019-11-01 00:32:01,2019-11-01 00:38:53,2,1.00,1,N,107,164,1,6.5,3,0.5,0.11,0,0.3,10.41,2.5
1,2019-11-01 00:40:40,2019-11-01 00:45:55,1,.50,1,N,170,170,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
2,2019-11-01 00:14:06,2019-11-01 00:23:21,1,1.81,1,N,162,237,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:57:50,2019-11-01 01:08:04,1,1.26,1,N,90,107,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-11-01 00:18:39,2019-11-01 00:22:49,1,1.15,1,N,239,151,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5
2,2019-11-01 00:43:54,2019-11-01 00:54:20,1,1.69,1,N,162,100,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,2019-11-01 00:10:41,2019-11-01 00:12:38,2,.30,1,N,264,264,1,3.5,0.5,0.5,1.15,0,0.3,5.95,0
1,2019-11-01 00:59:16,2019-11-01 01:21:24,1,3.80,1,N,264,264,1,17,0.5,0.5,4.55,0,0.3,22.85,0
2,2019-11-01 00:28:27,2019-11-01 00:32:52,1,.60,1,N,148,232,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
1,2019-11-01 00:11:58,2019-11-01 00:19:02,1,.90,1,N,48,246,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,2019-11-01 00:23:40,2019-11-01 00:32:01,1,1.30,1,N,68,107,1,7.5,3,0.5,1.7,0,0.3,13,2.5
1,2019-11-01 00:38:27,2019-11-01 00:46:36,1,1.30,1,N,164,246,1,7.5,3,0.5,3.35,0,0.3,14.65,2.5
1,2019-11-01 00:58:09,2019-11-01 01:09:12,2,1.30,1,N,230,162,2,8.5,3,0.5,0,0,0.3,12.3,2.5
2,2019-11-01 00:29:28,2019-11-01 00:34:27,1,.79,1,N,230,48,1,5.5,0.5,0.5,2,0,0.3,11.3,2.5
2,2019-11-01 00:05:35,2019-11-01 00:09:33,5,.71,1,N,236,75,1,5,0.5,0.5,1.32,0,0.3,10.12,2.5
2,2019-11-01 00:42:22,2019-11-01 01:07:00,5,5.89,1,N,163,13,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5
2,2019-11-01 00:10:25,2019-11-01 00:22:59,1,1.96,1,N,148,249,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-11-01 00:42:30,2019-11-01 01:00:35,1,3.28,1,N,68,143,1,15,0.5,0.5,1,0,0.3,19.8,2.5
2,2019-11-01 00:02:57,2019-11-01 00:41:27,5,10.75,1,N,137,188,1,36.5,0.5,0.5,11.6,6.12,0.3,58.02,2.5
2,2019-11-01 00:10:28,2019-11-01 00:16:08,1,.93,1,N,162,141,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-11-01 00:27:56,2019-11-01 00:54:54,1,2.93,1,N,162,79,1,17.5,0.5,0.5,5.32,0,0.3,26.62,2.5
2,2019-11-01 00:05:31,2019-11-01 00:42:54,1,14.86,1,N,50,14,1,43.5,0.5,0.5,11.82,0,0.3,59.12,2.5
1,2019-11-01 00:10:28,2019-11-01 00:27:00,1,5.10,1,N,261,80,1,17.5,3,0.5,0,0,0.3,21.3,2.5
1,2019-11-01 00:33:00,2019-11-01 01:09:21,1,6.30,1,N,112,100,1,26,3,0.5,3,0,0.3,32.8,2.5
2,2019-11-01 00:13:57,2019-11-01 00:33:22,1,14.52,1,N,132,226,2,39,0.5,0.5,0,0,0.3,40.3,0
2,2019-11-01 00:48:39,2019-11-01 00:48:41,2,.00,5,N,161,264,1,67.8,0,0,3,0,0.3,71.1,0
2,2019-11-01 00:31:34,2019-11-01 00:38:38,1,1.12,1,N,161,141,1,6.5,0.5,0.5,1.5,0,0.3,11.8,2.5
2,2019-11-01 00:09:16,2019-11-01 00:19:57,2,1.23,1,N,114,4,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-11-01 00:21:50,2019-11-01 00:31:50,1,1.02,1,N,4,113,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5
2,2019-11-01 00:37:22,2019-11-01 00:47:24,1,1.19,1,N,113,186,1,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-11-01 00:56:38,2019-11-01 01:08:48,1,1.26,1,N,90,79,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
1,2019-11-01 00:15:54,2019-11-01 00:23:20,2,1.30,1,N,48,68,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2019-11-01 00:37:17,2019-11-01 00:48:49,1,3.00,1,N,170,263,1,11.5,3,0.5,3.06,0,0.3,18.36,2.5
2,2019-11-01 00:37:18,2019-11-01 00:42:31,5,1.22,1,N,237,43,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-11-01 00:52:39,2019-11-01 00:59:04,5,1.30,1,N,50,68,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-11-01 00:52:19,2019-11-01 01:02:24,1,1.65,1,N,234,162,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,2019-11-01 00:33:46,2019-11-01 00:55:39,1,3.20,1,N,97,225,1,16,0.5,0.5,0,0,0.3,17.3,0
1,2019-11-01 00:04:52,2019-11-01 00:22:26,1,8.10,1,N,87,263,1,24.5,3,0.5,3,0,0.3,31.3,2.5
1,2019-11-01 00:34:01,2019-11-01 00:50:00,1,2.50,1,N,233,79,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,2019-11-01 00:51:06,2019-11-01 00:58:06,2,1.10,1,N,4,144,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,2019-11-01 00:01:51,2019-11-01 00:09:48,1,1.10,1,N,79,107,1,7,3,0.5,0,0,0.3,10.8,2.5
1,2019-11-01 00:12:00,2019-11-01 00:21:07,2,1.20,1,N,107,114,1,7.5,3,0.5,1,0,0.3,12.3,2.5
1,2019-11-01 00:22:59,2019-11-01 00:49:20,1,7.40,1,N,114,75,1,26,3,0.5,0,0,0.3,29.8,2.5
2,2019-11-01 00:01:36,2019-11-01 00:10:59,1,1.45,1,N,230,170,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-11-01 00:13:04,2019-11-01 00:23:09,1,1.63,1,N,137,100,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:27:34,2019-11-01 00:45:32,1,5.00,1,N,48,226,2,17.5,0.5,0.5,0,0,0.3,21.3,2.5
2,2019-11-01 00:29:19,2019-11-01 00:42:03,1,1.73,1,N,164,148,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5
2,2019-11-01 00:43:48,2019-11-01 00:50:48,1,.99,1,N,148,79,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-11-01 00:57:50,2019-11-01 01:11:04,1,3.71,1,N,137,75,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2019-11-01 00:11:45,2019-11-01 00:20:41,3,1.10,1,N,79,211,1,7.5,0.5,0.5,1.7,0,0.3,13,2.5
2,2019-11-01 00:22:15,2019-11-01 00:30:08,2,.65,1,N,211,144,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-11-01 00:31:24,2019-11-01 00:46:12,3,2.06,1,N,144,90,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,2019-11-01 00:52:02,2019-11-01 00:59:43,3,1.31,1,N,249,186,1,7,0.5,0.5,1.08,0,0.3,11.88,2.5
1,2019-11-01 00:25:26,2019-11-01 00:31:14,2,1.30,1,N,246,246,1,6.5,3,0.5,1.55,0,0.3,11.85,2.5
1,2019-11-01 00:49:36,2019-11-01 01:00:31,1,1.70,1,N,249,144,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,2019-11-01 00:12:06,2019-11-01 00:27:02,1,1.86,1,N,164,48,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2019-10-31 23:59:58,2019-11-01 00:00:24,1,.05,1,N,43,43,1,2.5,0.5,0.5,1.58,0,0.3,7.88,2.5
2,2019-11-01 00:04:25,2019-11-01 00:13:05,1,1.52,1,N,43,48,1,8,0.5,0.5,1.53,0,0.3,13.33,2.5
2,2019-11-01 00:17:23,2019-11-01 00:25:31,1,1.44,1,N,163,246,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-11-01 00:33:42,2019-11-01 00:40:55,2,.99,1,N,68,164,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5
2,2019-11-01 00:47:59,2019-11-01 01:09:12,2,7.32,1,N,162,40,1,23,0.5,0.5,8.04,0,0.3,34.84,2.5
2,2019-11-01 00:10:41,2019-11-01 00:24:15,1,2.75,1,N,68,261,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2019-11-01 00:25:48,2019-11-01 00:42:58,1,4.08,1,N,261,189,1,15.5,0.5,0.5,4.82,0,0.3,24.12,2.5
2,2019-11-01 00:47:41,2019-11-01 01:24:17,1,18.76,1,N,49,242,2,52,0.5,0.5,0,0,0.3,55.8,2.5
1,2019-11-01 00:16:35,2019-11-01 00:23:34,1,1.00,1,N,186,48,2,6.5,3,0.5,0,0,0.3,10.3,2.5
2,2019-11-01 00:13:36,2019-11-01 00:37:28,1,6.02,1,N,114,74,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,2019-11-01 00:20:01,2019-11-01 00:41:15,2,4.38,1,N,68,263,1,17.5,0.5,0.5,3.2,0,0.3,26.45,2.5
2,2019-10-31 23:58:05,2019-11-01 00:04:45,1,1.15,1,N,230,50,1,6,0.5,0.5,0.5,0,0.3,10.3,2.5
2,2019-11-01 00:07:56,2019-11-01 00:15:26,1,1.33,1,N,246,186,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:17:21,2019-11-01 00:32:22,2,3.51,1,N,79,140,1,13,0.5,0.5,1,0,0.3,17.8,2.5
2,2019-11-01 00:09:12,2019-11-01 00:25:35,1,1.68,1,N,114,137,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2019-11-01 00:26:51,2019-11-01 00:30:51,2,.94,1,N,137,233,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2019-11-01 00:21:41,2019-11-01 00:29:43,1,1.20,1,N,137,79,1,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2019-11-01 00:30:27,2019-11-01 00:33:31,1,.51,1,N,79,79,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2019-11-01 00:34:57,2019-11-01 00:52:54,2,3.45,1,N,79,68,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,2019-11-01 00:57:55,2019-11-01 01:10:01,1,2.90,1,N,48,140,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2019-11-01 00:22:51,2019-11-01 00:37:22,1,1.59,1,N,230,170,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2019-11-01 00:47:47,2019-11-01 00:49:42,1,.54,1,N,100,48,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,2019-11-01 00:10:02,2019-11-01 00:20:18,1,1.38,1,N,164,230,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:21:31,2019-11-01 00:42:44,1,2.94,1,N,230,158,1,15,0.5,0.5,4.7,0,0.3,23.5,2.5
2,2019-11-01 00:44:06,2019-11-01 00:56:24,1,1.89,1,N,158,137,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5
2,2019-11-01 00:59:26,2019-11-01 01:05:32,1,1.15,1,N,107,224,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-11-01 00:31:35,2019-11-01 00:41:45,2,1.80,1,N,68,113,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:47:27,2019-11-01 00:58:51,2,1.65,1,N,107,68,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5
1,2019-11-01 00:05:50,2019-11-01 00:19:15,1,1.50,1,N,230,170,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,2019-11-01 00:38:27,2019-11-01 00:49:01,1,1.00,1,N,234,186,1,8,3,0.5,2.36,0,0.3,14.16,2.5
1,2019-11-01 00:18:58,2019-11-01 00:37:12,1,3.10,1,N,230,262,1,14.5,3,0.5,3.66,0,0.3,21.96,2.5
2,2019-11-01 00:00:24,2019-11-01 00:18:07,1,4.87,1,N,239,249,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,2019-11-01 00:18:55,2019-11-01 00:29:20,1,.91,1,N,249,79,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-11-01 00:54:32,2019-11-01 01:01:28,2,.88,1,N,79,224,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-11-01 00:36:43,2019-11-01 00:49:33,1,.80,1,N,68,158,1,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2019-11-01 00:55:38,2019-11-01 01:02:49,1,1.32,1,N,68,48,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:16:13,2019-11-01 00:42:11,1,3.86,1,N,48,231,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,2019-11-01 00:09:06,2019-11-01 00:09:46,1,.15,1,N,79,79,1,2.5,0.5,0.5,1.26,0,0.3,7.56,2.5
2,2019-11-01 00:29:13,2019-11-01 00:56:30,1,10.21,1,N,113,14,2,31,0.5,0.5,0,0,0.3,34.8,2.5
1,2019-11-01 00:10:37,2019-11-01 00:23:47,2,3.90,1,N,230,41,1,13,3,0.5,3.35,0,0.3,20.15,2.5
2,2019-10-31 23:59:46,2019-11-01 00:04:31,5,1.15,1,N,68,48,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-11-01 00:05:53,2019-11-01 00:16:40,5,3.35,1,N,48,236,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2019-10-31 23:59:44,2019-11-01 00:26:39,1,4.61,1,N,113,236,1,20.5,0.5,0.5,3.64,0,0.3,27.94,2.5
2,2019-11-01 00:15:44,2019-11-01 00:27:02,1,.99,1,N,68,234,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,2019-11-01 00:40:13,2019-11-01 01:05:24,1,3.92,1,N,249,230,1,18.5,0.5,0.5,5.58,0,0.3,27.88,2.5
1,2019-11-01 00:12:55,2019-11-01 00:44:06,0,15.70,1,N,132,89,2,44,0.5,0.5,0,0,0.3,45.3,0
1,2019-11-01 00:01:16,2019-11-01 00:14:35,1,2.40,1,N,113,87,1,11,3,0.5,2.95,0,0.3,17.75,2.5
2,2019-11-01 00:09:48,2019-11-01 00:36:24,1,17.92,2,N,132,230,1,52,0,0.5,12.28,6.12,0.3,73.7,2.5
2,2019-11-01 00:06:54,2019-11-01 00:27:27,5,4.97,1,N,162,209,1,19,0.5,0.5,2,0,0.3,24.8,2.5
2,2019-11-01 00:40:11,2019-11-01 01:04:47,5,4.69,1,N,249,262,1,18.5,0.5,0.5,2,0,0.3,24.3,2.5
2,2019-11-01 00:10:47,2019-11-01 00:24:59,2,3.23,1,N,158,87,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2019-11-01 00:38:11,2019-11-01 00:55:27,2,4.24,1,N,249,239,1,15.5,0.5,0.5,2,0,0.3,21.3,2.5
1,2019-11-01 00:06:10,2019-11-01 00:30:14,2,4.90,1,N,79,239,1,19,3,0.5,4.55,0,0.3,27.35,2.5
1,2019-11-01 00:31:45,2019-11-01 00:43:16,1,4.90,1,N,239,116,1,16,3,0.5,3,0,0.3,22.8,2.5
1,2019-11-01 00:59:59,2019-11-01 01:00:08,1,7.60,2,N,164,164,1,52,2.5,0.5,12.25,6.12,0.3,73.67,2.5
1,2019-11-01 00:02:21,2019-11-01 00:05:21,1,.90,1,N,237,142,1,5,3,0.5,1,0,0.3,9.8,2.5
1,2019-11-01 00:10:14,2019-11-01 00:16:46,1,2.10,1,N,142,24,1,8,3,0.5,2.95,0,0.3,14.75,2.5
1,2019-11-01 00:37:21,2019-11-01 00:42:07,1,1.20,1,N,161,237,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2019-11-01 00:02:24,2019-11-01 00:11:43,4,.50,1,Y,114,148,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,2019-11-01 00:20:46,2019-11-01 00:45:42,1,5.00,1,N,79,143,1,19.5,3,0.5,1,0,0.3,24.3,2.5
2,2019-11-01 00:03:00,2019-11-01 00:15:51,1,1.97,1,N,186,50,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2019-11-01 00:47:05,2019-11-01 00:47:12,1,.00,1,N,234,234,1,2.5,0.5,0.5,9,0,0.3,15.3,2.5
2,2019-11-01 00:51:18,2019-11-01 01:01:12,1,1.11,1,N,234,170,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-11-01 00:40:52,2019-11-01 01:03:22,1,9.19,1,N,68,228,1,27.5,0.5,0.5,5.61,6.12,0.3,43.03,2.5
2,2019-11-01 00:09:20,2019-11-01 00:09:38,1,.00,5,N,255,255,1,25,0,0,2,0,0.3,27.3,0
2,2019-11-01 00:10:53,2019-11-01 00:24:00,5,2.78,1,N,255,144,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2019-11-01 00:30:21,2019-11-01 01:19:21,5,10.36,1,N,79,244,1,39.5,0.5,0.5,12.99,0,0.3,56.29,2.5
2,2019-11-01 00:39:51,2019-11-01 00:44:40,2,.77,1,N,161,100,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-11-01 00:53:59,2019-11-01 01:05:27,1,2.70,1,N,186,142,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2019-11-01 00:29:12,2019-11-01 00:48:16,1,3.79,1,N,211,229,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,2019-11-01 00:20:11,2019-11-01 00:27:54,2,.81,1,N,114,148,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5
2,2019-11-01 00:32:00,2019-11-01 00:34:47,2,.34,1,N,148,79,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2019-11-01 00:40:22,2019-11-01 00:48:36,1,1.01,1,N,79,170,1,7,0.5,0.5,1,0,0.3,11.8,2.5
2,2019-11-01 00:53:16,2019-11-01 01:10:54,2,4.33,1,N,234,25,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,2019-11-01 00:07:35,2019-11-01 00:13:04,2,1.25,1,N,263,141,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-11-01 00:22:55,2019-11-01 00:31:23,2,1.33,1,N,161,164,1,7.5,0.5,0.5,3.39,0,0.3,14.69,2.5
2,2019-11-01 00:33:25,2019-11-01 00:41:25,2,.79,1,N,164,186,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5
2,2019-11-01 00:44:41,2019-11-01 00:51:13,2,.99,1,N,90,90,1,6,0.5,0.5,1,0,0.3,10.8,2.5
2,2019-11-01 00:53:24,2019-11-01 01:14:54,2,3.73,1,N,113,237,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,2019-11-01 00:16:31,2019-11-01 00:25:40,1,1.58,1,N,170,246,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-11-01 00:36:30,2019-11-01 00:43:20,1,1.43,1,N,230,229,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:56:40,2019-11-01 01:01:03,1,.92,1,N,230,142,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2019-11-01 00:57:11,2019-11-01 01:23:04,1,6.28,1,N,234,181,2,22.5,0.5,0.5,0,0,0.3,26.3,2.5
2,2019-11-01 00:10:51,2019-11-01 00:18:33,2,1.10,1,N,48,68,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2019-11-01 00:22:04,2019-11-01 00:47:00,2,6.77,1,N,68,148,2,24,0.5,0.5,0,0,0.3,27.8,2.5
2,2019-11-01 00:03:09,2019-11-01 00:33:51,5,7.43,1,N,48,129,2,26,0.5,0.5,0,0,0.3,29.8,2.5
2,2019-11-01 00:51:53,2019-11-01 00:57:04,5,.93,1,N,148,79,1,5.5,0.5,0.5,2,0,0.3,11.3,2.5
1,2019-11-01 00:00:21,2019-11-01 00:19:40,0,2.60,1,N,79,90,1,14,3,0.5,1.28,0,0.3,19.08,2.5
2,2019-11-01 00:53:15,2019-11-01 01:15:49,1,4.67,1,N,246,262,1,18.5,0.5,0.5,5,0,0.3,27.3,2.5
2,2019-11-01 00:31:54,2019-11-01 00:46:02,1,3.26,1,N,162,239,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2019-11-01 00:13:33,2019-11-01 00:52:59,1,7.60,1,N,113,7,1,28.5,0.5,0.5,6.46,0,0.3,38.76,2.5
2,2019-11-01 00:47:18,2019-11-01 01:02:22,1,1.68,1,N,246,246,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2019-11-01 00:08:22,2019-11-01 00:13:00,1,.67,1,N,79,79,1,5,0.5,0.5,1,0,0.3,9.8,2.5
2,2019-11-01 00:16:22,2019-11-01 00:32:20,1,2.92,1,N,79,256,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,2019-11-01 00:47:41,2019-11-01 00:53:49,1,.90,1,N,148,114,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-11-01 00:56:48,2019-11-01 01:04:44,1,1.39,1,N,114,231,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,2019-11-01 00:43:54,2019-11-01 00:50:00,1,.88,1,N,79,114,1,6,0.5,0.5,2,0,0.3,11.8,2.5
2,2019-11-01 00:53:37,2019-11-01 00:58:23,1,.87,1,N,114,68,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-11-01 00:21:08,2019-11-01 00:26:42,1,.91,1,N,161,164,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-11-01 00:32:16,2019-11-01 00:35:33,1,.50,1,N,234,186,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2019-11-01 00:57:07,2019-11-01 01:08:20,1,1.51,1,N,186,137,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,2019-11-01 00:34:47,2019-11-01 01:12:24,1,18.40,2,N,132,48,2,52,2.5,0.5,0,6.12,0.3,61.42,2.5
2,2019-11-01 00:00:43,2019-11-01 00:04:27,1,1.01,1,N,141,229,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
